slug,positions,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
derozde01,SHOOTING GUARD,21.525,0.5497500000000001,0.1045,0.40625,2.6,12.975,7.825,23.5,1.525,0.675,9.925,30.4,6.15,2.55,8.7,0.15425,2.9,-0.55,2.35,2.975,2611,5648,176,595,1927,2300,247,1265,1497,330,92,729,629,7325
derrima01,POWER FORWARD,19.4,0.653,0.606,0.152,13.3,7.6,10.4,2.2,0.0,1.3,7.9,24.4,0.2,0.0,0.2,0.155,2.6,-5.3,-2.7,0.0,16,33,10,20,4,5,8,5,1,0,1,3,9,46
diallch01,POWER FORWARD,17.099999999999998,0.5910000000000001,0.005,0.2993333333333333,10.0,28.53333333333333,19.433333333333334,4.333333333333333,1.1333333333333333,2.9333333333333336,11.2,17.966666666666665,0.9,0.7666666666666666,1.6666666666666667,0.136,-1.4,-0.5666666666666667,-1.9333333333333336,0.0666666666666666,306,523,1,4,115,154,145,471,56,44,61,84,212,728
dienggo01,CENTER,16.51111111111111,0.5898888888888889,0.3593333333333333,0.3161111111111111,8.166666666666666,23.322222222222223,15.666666666666666,11.444444444444445,1.877777777777778,3.255555555555555,14.366666666666667,17.433333333333334,1.0666666666666669,0.9222222222222224,2.0,0.1271111111111111,-0.1444444444444444,1.0666666666666669,0.911111111111111,0.4777777777777777,1283,2627,262,724,673,831,665,1807,615,356,353,492,969,3501
doncilu01,SHOOTING GUARD,19.6,0.545,0.433,0.409,4.0,21.9,13.0,31.6,1.6,0.9,15.0,30.5,2.1,2.8,4.9,0.101,3.6,0.3,3.9,3.4,506,1186,168,514,346,485,86,477,429,77,25,247,137,1526
dorsety01,SHOOTING GUARD,10.3,0.4943333333333333,0.4966666666666667,0.219,3.333333333333334,13.6,8.4,12.0,1.0,0.3,8.533333333333333,19.53333333333333,0.0666666666666666,0.2666666666666666,0.3333333333333333,0.0276666666666666,-1.7,-1.8,-3.5,-0.1666666666666666,358,910,160,463,121,185,71,285,191,45,9,91,169,997
dotsoda01,SHOOTING GUARD,9.56,0.5168,0.4534000000000001,0.104,1.12,12.36,6.640000000000001,10.38,0.98,0.34,7.24,15.26,0.24,0.38,0.6,0.0386,-2.26,-0.9,-3.2,-0.16,603,1446,253,733,135,190,58,474,315,109,20,151,255,1594
doziepj01,SHOOTING GUARD,11.675,0.47325,0.3994999999999999,0.14925,5.925,16.55,11.275,14.45,1.65,1.225,8.85,17.925,0.025,0.5,0.475,0.0645,-2.275,-0.3,-2.6,-0.1,257,632,81,254,74,110,65,252,189,58,34,86,166,669
dragigo01,POINT GUARD,14.15,0.5307999999999999,0.3787,0.2307999999999999,2.54,10.88,6.73,24.95,1.49,0.54,14.02,22.81,1.31,1.1800000000000002,2.48,0.0806,-0.4800000000000001,-0.77,-1.24,0.5599999999999999,2569,5758,700,1956,1122,1438,302,1319,2369,390,81,1090,1105,6960
dudleja01,POWER FORWARD,8.516666666666667,0.5298333333333334,0.6218333333333333,0.1501666666666666,2.783333333333333,14.95,8.833333333333334,10.966666666666669,1.4833333333333334,0.95,15.05,10.166666666666666,0.85,0.8166666666666668,1.6499999999999997,0.0753333333333333,-2.4833333333333334,0.8833333333333333,-1.6,0.2333333333333333,565,1263,279,720,176,246,137,696,485,193,65,234,608,1585
duranke01,SMALL FORWARD,26.133333333333336,0.635,0.3223333333333333,0.3526666666666667,1.6666666666666667,19.6,11.133333333333333,25.3,1.1,3.033333333333333,12.9,30.0,9.033333333333331,3.1,12.133333333333333,0.2296666666666666,6.833333333333333,0.7666666666666666,7.566666666666666,6.133333333333333,2049,3986,496,1282,1254,1408,109,1441,1184,177,288,682,425,5848
duvaltr01,POINT GUARD,38.3,0.833,0.333,0.0,0.0,16.0,8.5,59.0,0.0,0.0,0.0,20.9,0.1,0.0,0.1,0.537,19.1,5.3,24.4,0.0,2,3,1,1,0,0,0,1,2,0,0,0,0,5
edwarvi01,SMALL FORWARD,3.8,0.375,1.0,0.0,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,-0.014,-1.6,-4.8,-6.4,0.0,1,4,1,4,0,0,1,1,0,0,0,0,0,3
ellenhe01,POWER FORWARD,11.7,0.4966,0.4801999999999999,0.2162,3.94,28.32,15.739999999999998,10.34,0.5,0.2599999999999999,7.2,20.84,-0.08,0.16,0.08,0.059,-1.54,-0.82,-2.3600000000000003,-0.06,159,414,66,180,70,91,31,235,64,20,5,50,89,454
ellinwa01,SHOOTING GUARD,11.1375,0.563625,0.77225,0.091625,1.2,9.375,5.25,7.925,1.4375,0.45,7.3375,16.55,1.075,0.725,1.8125,0.076625,-0.2374999999999999,-0.6125,-0.8625,0.35,1410,3479,996,2614,284,341,115,850,517,298,47,277,572,4100
ennisja01,SMALL FORWARD,12.553846153846154,0.509,0.4022307692307692,0.2813076923076923,6.800000000000001,11.276923076923076,9.03076923076923,8.653846153846153,1.723076923076923,1.823076923076923,9.36923076923077,15.9,0.6153846153846154,0.4307692307692307,1.0384615384615383,0.0889230769230769,-1.1153846153846154,-0.1923076923076923,-1.2923076923076924,0.0846153846153846,1196,2557,432,1163,601,769,504,1045,463,331,143,369,1001,3425
eubandr01,POWER FORWARD,15.1,0.646,0.0,0.5,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,0.1,0.2,0.3,0.12,-1.9,0.7,-1.3,0.0,15,26,0,0,11,13,6,28,7,2,5,8,11,41
evansja02,SHOOTING GUARD,-0.1666666666666666,0.2709999999999999,0.523,0.079,1.8666666666666665,6.066666666666666,3.966666666666667,8.200000000000001,0.8333333333333334,1.2666666666666666,10.566666666666668,13.800000000000002,-0.3,0.1333333333333333,-0.1999999999999999,-0.1156666666666666,-7.7,-2.6666666666666665,-10.433333333333334,-0.2666666666666666,108,321,30,93,50,59,24,83,85,27,27,61,110,296
evansja01,POINT GUARD,-10.066666666666666,0.2173333333333333,0.4556666666666666,0.0646666666666666,1.0,9.9,5.433333333333334,12.6,1.5,0.1999999999999999,15.133333333333336,23.700000000000003,-0.3333333333333333,0.1999999999999999,-0.1333333333333333,-0.3653333333333333,-22.53333333333333,-9.4,-31.86666666666667,-0.2333333333333333,95,281,15,60,38,49,11,97,120,42,6,56,113,243
evansty01,SHOOTING GUARD,14.7,0.5085,0.299,0.269,2.75,14.7,8.600000000000001,26.05,2.05,1.0,15.5,25.55,-0.4499999999999999,1.3,0.85,0.0484999999999999,-0.2999999999999999,-0.2,-0.5000000000000001,0.2499999999999999,393,974,110,301,189,253,53,277,330,90,26,191,183,1085
farieke01,CENTER,21.15,0.622,0.1045,0.3765,14.0,24.35,19.15,3.85,1.0,2.6500000000000004,10.15,20.0,1.0,0.4499999999999999,1.45,0.183,1.4,-1.35,0.0,0.2,312,530,16,50,128,198,194,306,40,34,46,66,164,768
favorde01,CENTER,18.48,0.6068,0.0666,0.2698,12.22,22.44,17.380000000000003,7.38,1.34,3.62,9.86,15.66,3.04,2.3,5.32,0.1796,0.2800000000000001,1.04,1.26,1.2799999999999998,1216,2085,34,166,409,619,764,1409,341,189,314,272,639,2875
feliccr01,CENTER,14.383333333333336,0.6051666666666666,0.0463333333333333,0.5581666666666667,11.883333333333333,19.2,15.550000000000002,8.783333333333333,1.1833333333333331,1.1,15.633333333333333,12.583333333333334,0.9666666666666668,0.5,1.5,0.1306666666666666,-1.3,-0.6,-1.9,-0.0833333333333333,431,754,0,14,216,321,381,611,183,72,50,155,358,1078
feltora01,POINT GUARD,11.75,0.4992499999999999,0.36525,0.1397499999999999,1.775,10.6,6.15,19.45,1.625,1.025,11.925,17.975,0.6000000000000001,1.3,1.875,0.0697499999999999,-1.425,0.225,-1.2000000000000002,0.275,777,1883,207,648,247,297,98,568,730,193,59,294,386,2008
fergute01,SHOOTING GUARD,2.233333333333334,0.418,0.699,0.059,1.4666666666666668,4.133333333333334,2.766666666666667,4.366666666666666,1.2,0.6333333333333333,17.266666666666666,10.233333333333333,0.5666666666666667,0.7000000000000001,1.2666666666666666,-0.0046666666666666,-6.4,-0.7333333333333334,-7.133333333333333,-0.4666666666666666,256,607,146,415,46,61,52,137,93,65,26,62,321,704
ferreyo01,POINT GUARD,12.2,0.5013333333333333,0.4638333333333334,0.2068333333333333,2.9166666666666665,9.5,6.166666666666667,20.23333333333333,1.9333333333333336,1.1166666666666667,11.066666666666668,20.0,0.4166666666666667,0.3333333333333333,0.7833333333333333,0.0508333333333333,-1.4833333333333334,-0.3499999999999999,-1.8666666666666665,0.0999999999999999,592,1442,232,636,258,305,69,349,594,152,32,214,304,1674
finnedo01,SMALL FORWARD,11.0,0.53,0.481,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,1.2,2.0,3.3,0.079,-1.8,0.4,-1.4,0.3,228,528,79,254,73,103,138,251,95,69,36,74,186,608
forbebr01,SHOOTING GUARD,10.0125,0.552625,0.55925,0.13475,0.9625,7.4,4.2,8.6125,0.8625,0.2125,8.7625,18.425,0.875,0.5750000000000001,1.45,0.05125,-1.6375,-1.6,-3.2375,-0.1,1590,3658,842,2052,417,496,79,732,598,188,19,353,689,4439
frazime01,SHOOTING GUARD,3.5333333333333337,0.4006666666666666,0.3983333333333332,0.1513333333333333,4.366666666666666,6.333333333333333,5.333333333333333,2.6333333333333333,1.6666666666666667,0.4666666666666666,7.333333333333333,19.0,-0.2,0.0666666666666666,-0.0999999999999999,-0.0786666666666666,-8.166666666666666,-2.9000000000000004,-11.066666666666665,-0.1666666666666666,35,103,9,43,8,15,10,18,5,11,2,9,25,87
fraziti01,POINT GUARD,7.37,0.4511,0.2982,0.2263,2.62,9.85,6.24,28.59,1.53,0.52,23.910000000000004,16.630000000000003,0.24,0.4,0.63,-0.0062999999999999,-5.18,-1.11,-6.26,-0.0699999999999999,720,1760,185,554,340,463,205,718,1526,251,34,510,703,1965
fredeji01,SHOOTING GUARD,16.466666666666665,0.5640000000000001,0.566,1.7356666666666667,0.5666666666666667,3.466666666666667,2.0,9.4,2.0,0.0,19.133333333333333,26.4,-0.0666666666666666,0.0,-0.0666666666666666,0.0499999999999999,0.066666666666667,-0.3666666666666666,-0.3333333333333333,-0.0666666666666666,12,39,2,17,14,16,1,6,10,5,0,9,9,40
kanteen01,CENTER,22.1,0.60925,0.03325,0.306375,16.5625,26.6,21.5875,7.7625,0.925,2.1625,12.975,21.1875,3.5375,1.4625,5.0375,0.1905,2.175,-1.1625,1.0,1.0125,2577,4541,39,145,1111,1405,1739,2891,585,218,263,750,1151,6304
fryech01,CENTER,12.7,0.5814,0.6282,0.1061999999999999,2.16,18.52,10.38,7.92,0.96,1.46,8.5,16.9,0.8400000000000001,0.52,1.36,0.0986,-0.0799999999999999,-0.56,-0.6599999999999999,0.32,560,1222,290,758,119,140,77,628,167,83,76,121,376,1529
fultzma01,SHOOTING GUARD,11.45,0.434,0.0494999999999999,0.214,5.75,11.85,8.95,25.4,2.1,1.1,12.55,21.200000000000003,-0.15,0.4,0.25,0.039,-3.3,0.4499999999999999,-2.85,-0.05,110,266,4,15,31,58,37,76,112,29,9,42,74,255
gallola01,SHOOTING GUARD,8.083333333333334,0.4608333333333334,0.6178333333333333,0.0996666666666666,2.483333333333334,10.783333333333331,6.666666666666667,10.35,1.05,0.2333333333333333,9.583333333333334,15.683333333333335,0.8833333333333333,0.5333333333333333,1.4333333333333331,0.0253333333333333,-2.9,-0.9166666666666666,-3.766666666666667,0.1833333333333333,668,1668,382,1046,209,245,108,382,294,130,24,107,309,1927
garrebi01,SHOOTING GUARD,9.8,0.452,0.296,0.148,0.0,5.1,2.5,18.0,0.8,1.3,6.5,20.9,0.0,0.0,0.0,-0.019,-3.9,-1.7,-5.5,-0.1,11,27,0,8,4,4,0,3,7,1,1,2,3,26
gasolma01,CENTER,16.04285714285714,0.5538571428571428,0.3294285714285714,0.2807142857142857,3.514285714285714,22.2,12.785714285714286,20.17142857142857,1.4428571428571428,3.685714285714286,14.6,19.857142857142858,1.5714285714285714,2.3000000000000003,3.8857142857142857,0.1201428571428571,0.7000000000000001,2.042857142857143,2.742857142857143,2.0428571428571427,2281,5113,520,1407,1218,1519,425,2737,1793,399,538,900,1170,6300
gasolpa01,CENTER,16.1,0.4962,0.2092,0.3386,6.0,30.4,18.5,16.880000000000003,0.62,3.640000000000001,14.16,18.9,1.94,2.18,4.12,0.119,0.6200000000000001,1.72,2.3,1.9,1141,2414,135,319,573,762,435,1752,786,100,325,385,437,2990
gayru01,POWER FORWARD,14.6,0.5378333333333334,0.3779999999999999,0.206,4.783333333333333,20.433333333333334,12.65,10.45,1.3833333333333335,2.033333333333333,10.883333333333333,21.55,0.75,1.5166666666666666,2.2833333333333337,0.0798333333333333,-0.5666666666666668,-0.0666666666666666,-0.6166666666666666,0.5666666666666667,1425,3173,394,1133,538,658,330,1501,570,224,182,429,638,3782
georgpa01,SMALL FORWARD,20.61428571428572,0.5817142857142857,0.4328571428571428,0.2988571428571429,2.757142857142857,17.814285714285713,10.314285714285717,19.785714285714285,2.3714285714285714,1.0285714285714287,12.7,29.085714285714285,4.014285714285714,3.3714285714285714,7.399999999999999,0.1492857142857142,3.5285714285714285,0.7428571428571429,4.285714285714286,3.742857142857143,3757,8490,1427,3651,2225,2592,428,2675,1914,815,193,1382,1287,11166
gilesha01,POWER FORWARD,14.4,0.526,0.017,0.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,0.0,1.0,1.0,0.056,-3.4,0.4,-3.0,-0.2,175,348,0,6,58,91,66,156,85,31,22,73,150,408
goodwbr01,POINT GUARD,10.225,0.473,0.3845,0.269,2.275,10.325,6.325,24.425,1.275,0.25,13.15,20.8,-0.05,0.325,0.25,0.029,-2.85,-1.4,-4.275,-0.075,230,590,79,251,89,122,34,177,251,54,5,104,130,628
gortama01,CENTER,15.475,0.57325,0.001,0.264,10.275,25.9,18.125,9.225,0.8,2.625,14.775,15.875,2.775,2.3,5.1,0.12125,-0.575,0.075,-0.525,0.8,1212,2184,0,3,394,577,708,1766,443,133,242,389,673,2818
grahatr01,SHOOTING GUARD,8.566666666666666,0.541,0.4946666666666666,0.2523333333333333,3.533333333333333,10.2,6.833333333333333,6.333333333333333,1.3333333333333333,0.5,7.900000000000001,11.966666666666669,0.4333333333333333,0.5,0.9,0.0736666666666666,-2.766666666666667,0.3,-2.466666666666667,-0.1333333333333333,179,452,87,240,69,96,70,180,99,52,10,47,195,514
grantje02,POINT GUARD,12.375,0.522,0.39325,0.2784999999999999,1.95,9.625,5.775,22.925,2.1,0.525,14.725,16.45,1.0,1.075,2.075,0.082,-1.975,0.475,-1.475,0.175,583,1415,172,531,327,424,90,434,796,204,32,271,400,1665
grantdo01,SMALL FORWARD,-38.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-23.6,-14.0,-37.6,0.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
greenge01,SHOOTING GUARD,11.866666666666667,0.5373333333333333,0.6426666666666666,0.1399999999999999,1.9666666666666668,11.866666666666664,6.933333333333334,4.666666666666667,1.2333333333333334,1.3,7.233333333333333,20.566666666666663,0.7333333333333334,1.1333333333333333,1.9,0.0733333333333333,-0.4333333333333333,-1.0666666666666669,-1.5,0.0666666666666666,629,1578,350,999,180,220,70,408,121,95,61,132,336,1788
greenja01,POWER FORWARD,13.955555555555556,0.5815555555555556,0.3845555555555556,0.2288888888888889,8.877777777777778,21.811111111111117,15.366666666666667,6.777777777777778,1.3666666666666667,1.9222222222222225,13.344444444444443,17.333333333333332,1.2777777777777777,1.4333333333333331,2.7222222222222223,0.1088888888888888,-1.0777777777777775,-0.3888888888888889,-1.4666666666666666,0.1555555555555555,1782,3740,501,1340,692,882,976,2374,542,338,255,643,1557,4757
griffbl01,POWER FORWARD,17.825,0.544375,0.32675,0.346625,4.2125,18.9875,11.6125,23.475,1.125,1.0,12.05,26.575,2.0375,1.2625,3.2875,0.109625,2.075,-0.1375,1.925,1.6,2707,5979,622,1818,1643,2157,496,2250,1879,290,140,972,978,7679
hamilda02,SHOOTING GUARD,12.65,0.5,0.419,0.05,2.5,20.0,11.0,29.35,1.6,0.2,17.85,17.799999999999997,-0.05,0.05,0.0,0.0725,-1.3,0.4,-0.8999999999999999,-0.05,28,71,10,28,3,6,10,42,30,7,1,18,21,69
hannadu01,SHOOTING GUARD,12.9,0.4589999999999999,0.375,0.1945,0.0,6.2,3.15,14.4,0.95,0.0,3.6,27.75,-0.05,0.0,-0.05,0.0104999999999999,-0.7000000000000002,-2.6500000000000004,-3.3,-0.05,7,21,2,8,4,4,0,2,5,1,0,1,2,20
hardati02,SHOOTING GUARD,13.775,0.549875,0.524375,0.216,1.425,10.625,6.05,11.4,1.2125,0.425,7.6125,22.35,1.6625,1.1125,2.7375,0.080125,0.3,-1.0125,-0.7125000000000001,0.6375,2669,6344,1164,3269,1193,1460,198,1397,1061,356,70,598,866,7695
harklma01,SMALL FORWARD,10.657142857142857,0.5558571428571428,0.4487142857142857,0.2184285714285714,4.271428571428571,11.87142857142857,8.085714285714285,6.642857142857143,1.6714285714285713,2.4285714285714284,11.971428571428572,12.428571428571429,1.0142857142857142,1.1,2.1,0.0807142857142857,-1.871428571428572,0.6142857142857142,-1.2285714285714284,0.4285714285714285,963,1980,232,709,272,421,371,846,332,289,232,274,723,2430
harremo01,CENTER,22.05,0.648625,0.021375,0.45325,9.975,16.75,13.3875,10.675,1.175,3.125,10.125,21.375,3.725,1.5125000000000002,5.2625,0.19575,2.175,0.1999999999999999,2.35,1.5125,2806,4515,13,99,1387,2057,1054,1900,803,287,436,605,1147,7012
harride01,POINT GUARD,12.7,0.5526000000000001,0.5114,0.3746,1.12,10.44,5.7,17.06,1.9,0.8400000000000001,12.54,19.16,0.9,0.8400000000000001,1.7399999999999998,0.088,-1.56,0.3,-1.28,0.22,809,1970,330,989,594,743,65,566,680,232,60,331,674,2542
harrian01,POINT GUARD,7.140000000000001,0.4654,0.4911999999999999,0.2974,2.4400000000000004,7.140000000000001,4.720000000000001,15.98,0.9399999999999998,0.8800000000000001,12.24,17.4,0.18,0.44,0.64,0.0054,-5.56,-1.5799999999999998,-7.140000000000001,-0.12,346,948,105,373,323,407,64,263,447,103,53,202,434,1120
hartjo01,SHOOTING GUARD,14.025,0.587,0.47675,0.28325,2.95,16.799999999999997,9.775,13.85,1.675,1.025,12.325,17.175,1.25,1.25,2.475,0.1002499999999999,-0.0999999999999999,0.35,0.2749999999999999,0.575,939,1977,316,897,441,596,201,1086,621,233,82,333,554,2635
harteis01,POWER FORWARD,10.0,0.562,0.146,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,0.2,0.3,0.5,0.101,-5.1,1.2,-3.9,-0.1,20,41,2,6,11,14,21,26,15,7,12,13,56,53
hasleud01,CENTER,12.87142857142857,0.5048571428571428,0.2484285714285714,0.2198571428571429,4.328571428571428,26.27142857142857,15.442857142857145,4.314285714285714,0.5142857142857142,1.0285714285714285,9.171428571428573,18.542857142857144,-0.0714285714285714,0.1,0.0142857142857142,0.0685714285714285,-2.3857142857142857,-0.3571428571428571,-2.771428571428572,-0.1142857142857143,55,144,6,39,23,33,23,103,18,8,6,20,66,139
haywago01,POWER FORWARD,15.6,0.575,0.364,0.294,2.9,15.5,9.2,18.4,1.6,1.1,12.8,19.0,2.6,2.3,4.9,0.126,0.4,0.4,0.8,1.3,296,635,77,231,156,187,51,271,244,62,23,105,104,825
hensojo01,CENTER,16.783333333333335,0.5790000000000001,0.1398333333333333,0.2903333333333333,9.166666666666666,21.53333333333333,15.483333333333334,9.983333333333333,1.5166666666666666,6.099999999999999,15.0,17.016666666666666,0.9833333333333334,1.0,1.9666666666666668,0.1196666666666666,-1.0833333333333333,1.35,0.3,0.2833333333333334,831,1511,28,112,285,484,437,987,347,147,391,284,656,1975
hernaju01,POWER FORWARD,10.21,0.515,0.5771,0.3088,6.34,18.58,12.37,5.720000000000001,1.28,1.27,11.53,13.71,0.43,0.4599999999999999,0.8800000000000001,0.0642,-1.92,-0.67,-2.6,0.01,778,1838,358,1044,347,531,367,1161,296,178,100,231,479,2261
hernawi01,CENTER,20.375,0.589625,0.075875,0.458375,14.425,27.35,20.8125,11.125,1.45,2.375,13.95,21.3375,1.25,0.775,2.0375,0.154,0.775,-0.4,0.3374999999999999,0.35,1065,1991,42,133,598,846,770,1395,397,163,150,382,637,2770
hezonma01,SMALL FORWARD,10.275,0.508,0.414,0.17425,2.375,15.325,8.725000000000001,10.575,1.9,1.1,14.55,19.225,-0.525,1.175,0.6,0.01475,-2.725,-0.375,-3.1,-0.25,762,1829,242,755,262,323,117,725,365,207,71,329,442,2028
hicksis01,POWER FORWARD,12.1,0.5445,0.0625,0.4375,5.5,15.5,10.45,9.45,0.95,4.65,12.8,16.2,0.0,0.05,0.05,0.075,-4.25,0.5000000000000001,-3.75,-0.15,37,80,2,9,16,23,12,36,18,3,7,17,50,92
highsha01,SMALL FORWARD,5.75,0.43,0.5545,0.1545,3.55,11.9,7.8,5.85,0.8999999999999999,0.95,7.15,13.2,0.0,0.1,0.05,0.009,-4.55,-1.85,-6.4,-0.1,20,56,10,33,2,7,10,21,8,3,3,4,14,52
hilarne01,CENTER,15.733333333333333,0.592,0.019,0.4496666666666666,7.8,17.8,12.8,8.299999999999999,1.866666666666667,2.1666666666666665,10.733333333333334,16.766666666666666,1.6,1.1,2.7,0.1503333333333333,-1.5666666666666669,0.7666666666666666,-0.8000000000000002,0.3333333333333333,441,752,3,14,215,351,183,398,136,102,68,122,373,1100
hillge01,POINT GUARD,13.3,0.5819090909090909,0.421,0.2593636363636364,2.8363636363636364,8.563636363636364,5.754545454545454,16.09090909090909,1.6545454545454543,0.6818181818181818,12.472727272727274,15.772727272727272,1.6,1.0363636363636362,2.609090909090909,0.1128181818181818,-0.5818181818181819,0.2727272727272727,-0.3363636363636363,0.6,1988,4300,695,1807,887,1105,376,1268,1640,513,122,651,980,5558
hillso01,SMALL FORWARD,7.019999999999999,0.4198,0.53,0.1592,4.3,13.44,8.92,10.0,1.6,0.94,12.36,10.78,0.2,0.86,1.04,0.0361999999999999,-3.64,0.6599999999999999,-3.0,-0.08,358,925,156,479,165,208,139,526,287,143,56,156,368,1037
holidjr01,SHOOTING GUARD,18.066666666666663,0.5539999999999999,0.3143333333333333,0.2019999999999999,3.1666666666666665,10.9,7.1000000000000005,28.6,2.1,1.8,14.066666666666668,24.33333333333333,3.233333333333333,2.233333333333333,5.466666666666666,0.104,2.0,0.1333333333333333,2.1333333333333333,2.6,1620,3409,360,1065,524,691,214,778,1412,331,166,607,494,4124
hollajo02,SMALL FORWARD,2.95,0.2085,0.305,0.11,1.95,5.7,3.85,1.95,1.0,0.5,5.5,9.25,-0.15,0.05,-0.1,-0.041,-3.5,-1.75,-5.25,-0.1,17,59,11,36,9,13,6,18,5,7,2,8,10,54
holliro01,SMALL FORWARD,14.325,0.512,0.10025,0.414,6.35,20.425,13.4,12.35,2.175,1.9,13.0,19.0,0.625,1.65,2.275,0.0785,-1.725,0.975,-0.75,0.375,840,1891,41,184,594,804,319,1056,460,230,135,331,490,2315
hoodro01,SHOOTING GUARD,13.033333333333331,0.5398333333333334,0.4128333333333333,0.1926666666666666,1.5,9.666666666666666,5.583333333333333,10.316666666666668,1.4333333333333331,0.6166666666666667,7.633333333333333,20.9,1.2333333333333334,1.0666666666666669,2.316666666666667,0.0808333333333333,-0.3,-0.5666666666666667,-0.8833333333333333,0.4833333333333333,1908,4482,697,1894,758,883,148,965,751,319,75,440,836,5271
howardw01,CENTER,18.9,0.6298571428571428,0.0247142857142857,0.7071428571428572,13.428571428571429,30.328571428571426,21.87142857142857,5.928571428571429,1.3285714285714287,3.857142857142857,17.071428571428573,18.414285714285715,2.414285714285714,2.6,5.028571428571429,0.1578571428571428,-0.5714285714285714,0.1142857142857143,-0.4428571428571429,0.7714285714285715,1823,2992,17,55,1148,2098,1293,3020,452,283,517,803,1242,4811
humphis01,CENTER,3.4,0.357,0.524,0.0,7.4,13.4,10.3,0.0,0.8,0.0,0.0,15.2,-0.1,0.0,-0.1,-0.047,-6.2,-4.7,-11.0,-0.1,6,21,3,11,0,0,4,7,0,1,0,0,7,15
hunterj01,SHOOTING GUARD,8.625,0.38675,0.778,0.08125,1.2,11.175,6.175,8.55,1.85,0.25,4.625,16.35,0.0,0.125,0.1,0.05125,-3.225,0.5249999999999999,-2.7,0.0,49,132,26,88,9,11,3,43,19,18,4,13,39,133
hutchch01,SMALL FORWARD,6.16,0.512,0.1694,0.4019999999999999,2.2,23.0,12.580000000000002,7.42,1.26,0.6799999999999999,22.8,15.44,-0.1,0.3399999999999999,0.2599999999999999,-0.0169999999999999,-5.66,-0.26,-5.9,-0.16,255,592,42,132,113,168,61,393,96,74,23,96,173,665
ibakase01,CENTER,15.433333333333332,0.5785,0.2986666666666667,0.178,8.283333333333333,21.73333333333333,15.216666666666669,7.716666666666666,0.6333333333333333,3.483333333333333,11.966666666666669,19.616666666666664,1.0833333333333333,1.45,2.533333333333333,0.1173333333333333,-0.9666666666666668,-0.0666666666666666,-1.0333333333333334,0.4666666666666666,1315,2558,238,682,339,455,482,1390,352,90,269,364,667,3207
iguodan01,SMALL FORWARD,11.828571428571427,0.5451428571428572,0.5097142857142857,0.2077142857142857,3.628571428571429,13.757142857142856,8.914285714285715,17.414285714285715,1.871428571428572,2.585714285714286,16.62857142857143,11.5,1.5428571428571427,1.7,3.2285714285714286,0.1091428571428571,-0.7714285714285715,1.7714285714285716,0.9857142857142858,1.042857142857143,873,1862,290,895,263,412,277,1187,1213,362,225,377,552,2299
ilyaser01,POWER FORWARD,13.289999999999996,0.5418,0.4761,0.2017,7.07,18.72,13.0,6.75,1.7,1.2799999999999998,10.95,18.28,0.93,1.04,1.94,0.108,-1.0,0.1199999999999999,-0.91,0.3299999999999999,2600,5966,926,2568,1053,1365,1032,2660,842,466,227,724,1585,7179
inglejo01,POWER FORWARD,13.0,0.588,0.62,0.1615,1.45,12.35,7.1,25.25,1.65,0.5,18.85,16.3,2.6,2.85,5.4,0.1105,0.2,0.9,1.0499999999999998,1.85,605,1355,330,836,161,217,62,546,842,163,31,335,334,1701
ingraan01,SHOOTING GUARD,2.2,0.3275,0.5145,0.088,4.35,7.5,5.95,7.65,2.6500000000000004,1.9,14.2,16.7,0.0,0.05,0.05,-0.1255,-6.550000000000001,-1.15,-7.65,0.0,8,23,5,12,3,3,2,6,7,4,3,4,3,24
irvinky01,POINT GUARD,23.225,0.590875,0.354375,0.219875,2.7375,10.7,6.8125,29.575,1.775,1.2625,10.3,30.375,4.5375,1.6875,6.225,0.17725,5.1875,-0.175,5.025,2.95,3638,7564,1039,2651,1483,1653,328,1312,2267,492,190,962,936,9798
iwundwe01,SMALL FORWARD,7.083333333333333,0.4946666666666666,0.3218333333333333,0.3065,3.3166666666666664,13.366666666666667,8.299999999999999,5.466666666666666,1.2,0.8333333333333334,10.75,11.816666666666668,0.15,0.5666666666666667,0.7333333333333334,0.0375,-4.516666666666667,-0.4833333333333334,-4.95,-0.3166666666666667,379,947,79,294,251,313,130,515,226,117,55,139,390,1088
